handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_28092a8c-5383-c843-c01a-b12fc8caa7ef,Product,Small Horse Hair Brush Mate Part# BM-SH,<p>Brown Small Horse Hair Brush Mate Part# BM-SH</p>,088a11_26b1caf4d50c4c11958dd6aa436dc2cb~mv2.gif,The Detail Mate & Accessories;The Detail Mate Acessories,BM-SH,,12.99,,true,PERCENT,0.0,InStock,0.3,,,,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,,,
product_94c42321-8611-295e-dac0-9b73a375acbd,Product,White Medium Brush Mate Part# BM-MF,<p>White Medium Firm Brush Mate Part# BM-MF</p>,088a11_06dc53948c02433daedaf9cbccc322a1~mv2.gif,The Detail Mate & Accessories;The Detail Mate Acessories,BM-MF,,12.99,,true,PERCENT,0.0,InStock,0.3,,,,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,,,
product_1ad4c071-9d9e-80b0-08c6-889adbce1a88,Product,White Small Brush Mate Part # BM-SF,<p>White Small Standard Brush Mate Part# BM-SF</p>,088a11_f0fde83a9c7e4f2b86eac24b7c5f2e63~mv2.gif,The Detail Mate & Accessories;The Detail Mate Acessories,BM-SF,,11.99,,true,PERCENT,0.0,InStock,0.3,,,,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,,,
product_3c0a210d-5684-d843-2283-7f581bfa5117,Product,Black Brush Mate Large Soft Part# BM-LS,<p>Black Large Brush Mate Part# BM-LS</p>,088a11_79c8dd4b94534351aaa7865a4285f841~mv2.gif,The Detail Mate & Accessories;The Detail Mate Acessories,BM-LS,,13.99,,true,PERCENT,0.0,InStock,0.4,,,,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,,,
product_dbf9cae4-b524-70f8-8e2c-b42633252065,Product,White Large Brush Mate Part# BM-LF,<p>Large White Soft&nbsp;Brush Mate</p>,088a11_e6d186640bf543019214c689335d628b~mv2.gif,The Detail Mate & Accessories;The Detail Mate Acessories,BM-LF,,13.99,,true,PERCENT,0.0,InStock,0.4,,,,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",,,,,,,,,,,,,,,,,
product_7af7c12a-b78b-92bf-f71c-7bcc6144a230,Product,Black Brush Mate Medium Soft Part# BM-MS,<p>Black Brush Mate Medium Soft Part# BM-MS</p>,088a11_8ea870b2f02149d983c68208c92773f4~mv2.gif,The Detail Mate & Accessories;The Detail Mate Acessories,BM-MS,,12.99,,true,PERCENT,0.0,InStock,0.4,,,,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,,,
product_24ce462f-9107-3737-b5db-8f89c922fe06,Product,Black Bush Mate Standard Soft - BM-SS,<p>Small Black Bush Mate Standard Soft&nbsp;Part# BM-SS</p>,088a11_2082e6bf7d3d4d4bae843b7fb4acf1b3~mv2.png,The Detail Mate & Accessories;The Detail Mate Acessories,BM-SS,,11.99,,true,PERCENT,0.0,InStock,0.3,,,,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,,,
product_8f876bf6-e81f-8e29-266f-c0b7e49e9466,Product,"7"" Uro-Tec Maroon Med. Cut/Polishing Foam Grip Pad Part# 672BN","<p>The new&nbsp;URO-TEC&nbsp;from Buff and Shine are the latest items coming out of their factory.&nbsp; Starting with their design to be perfectly balance for long throw machines that are on the market, to their open cell construction which allows long cycle times without reduction in performance, and the ability to dissipate heat quickly. &nbsp;<br><br>This line up is designed for maximum performance for any machine out on the market today.<br><br>For optimum performance on your machine and with your chemical of choice, this new line-up is the answer<br><br>You can expect the best with Buff and Shine and as always, proudly made in the USA.</p><p>&nbsp;</p>",088a11_eb174f4e8db041eebc4edaf2c8835627~mv2.jpg;088a11_2b512bb4299c4e918e11fce55ec5caae~mv2.jpg;088a11_226b08f56ef8424c9954b708c40a01d3~mv2.jpg;088a11_f1669595473a40e399def1118f1c646a~mv2.jpg,7 INCH FOAM,,,14.5,,true,PERCENT,0.0,InStock,0.0,Quantity,DROP_DOWN,Buy 1 for $14.50;Buy 3 for $14.00 ea;Buy 6 for $13.20 ea;Buy 12 for $12.51 ea,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Foam Dia: 7""</li> 
 <li>Loop Dia: 6""</li> 
 <li>Pad Thickness: 1.25""</li> 
 <li>Application:&nbsp;Med Cut/Heavy Polish</li> 
 <li>Made in the USA</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,LONG THROW ORBITAL POLISHERS,<p>Designed for use with a Long Throw Orbital Polishers&nbsp;but work&nbsp;well with any polisher or buffer.</p>,,,,,,,,,,,
product_8f876bf6-e81f-8e29-266f-c0b7e49e9466,Variant,,,,,672BN,,,0.0,true,,,InStock,0.3,,,Buy 1 for $14.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8f876bf6-e81f-8e29-266f-c0b7e49e9466,Variant,,,,,672BN-3,,,27.5,true,,,InStock,0.6,,,Buy 3 for $14.00 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8f876bf6-e81f-8e29-266f-c0b7e49e9466,Variant,,,,,672BN-6,,,64.71,true,,,InStock,0.9,,,Buy 6 for $13.20 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8f876bf6-e81f-8e29-266f-c0b7e49e9466,Variant,,,,,672BN-12,,,135.58,true,,,InStock,1.0,,,Buy 12 for $12.51 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26b587ae-2b6f-eee9-cf00-50e159cb2253,Product,"7"" Uro-Tec Soft White Finishing Foam Pad Grip Pad Part# 692BN","<p>The new&nbsp;URO-TEC&nbsp;from Buff and Shine are the latest items coming out of their factory.&nbsp; Starting with their design to be perfectly balance for long throw machines that are on the market, to their open cell construction which allows long cycle times without reduction in performance, and the ability to dissipate heat quickly. &nbsp;<br><br>This line up is designed for maximum performance for any machine out on the market today.<br><br>For optimum performance on your machine and with your chemical of choice, this new line-up is the answer<br><br>You can expect the best with Buff and Shine and as always, proudly made in the USA.</p>",088a11_f6406cbc7109473ab92a29745790489b~mv2.jpg;088a11_8bfdc1073f4a4ca4b079f9f88a854eaa~mv2.jpg;088a11_45e100c194a44beb8a6ca920759e3203~mv2.jpg;088a11_7f677e0d8ee94165b3df4d38f2593900~mv2.jpg,7 INCH FOAM,692BN,,14.5,,true,PERCENT,0.0,InStock,0.0,Quantity,DROP_DOWN,Buy 1 for $14.50;Buy 3 for $14.00 ea;Buy 6 for $13.20 ea;Buy 12 for $12.51 ea,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Foam Dia: 7""</li> 
 <li>Loop Dia: 6""</li> 
 <li>Pad Thickness: 1.25""</li> 
 <li>Application: Finishing</li> 
 <li>Made in the USA</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,
product_26b587ae-2b6f-eee9-cf00-50e159cb2253,Variant,,,,,692BN,,,0.0,true,,,InStock,0.3,,,Buy 1 for $14.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26b587ae-2b6f-eee9-cf00-50e159cb2253,Variant,,,,,692BN-3,,,27.5,true,,,InStock,0.6,,,Buy 3 for $14.00 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26b587ae-2b6f-eee9-cf00-50e159cb2253,Variant,,,,,692BN-6,,,64.71,true,,,InStock,0.9,,,Buy 6 for $13.20 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26b587ae-2b6f-eee9-cf00-50e159cb2253,Variant,,,,,692BN-12,,,135.58,true,,,InStock,1.0,,,Buy 12 for $12.51 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9b4b0f76-a0e4-0e56-1a7c-5ace9e627771,Product,"7.5"" 100% Natural Wool 4 Ply Twist Grip Pad™ with Center Tee# 7502GT",<p>Buff and Shines patented Center Tee System will provide the end user with fast easy pad loading and centering every time. The Center Tee is permanently mounted to the pad and can't get lost like plastic centering tubes.&nbsp; Center Tee Wool Pads have quality hook &amp; loop material with plush durable fibers along with a strong and washable backing structure. We have a wide selection of wools and pile heights for all your application needs.</p>,088a11_864e8e406b5241b2b51df8e4d0ec0301~mv2.jpeg;088a11_d901711d75ec4a08a2c31e67f34d0e72~mv2.jpeg;088a11_687882b36c2548cb925912e09f958db3~mv2.jpg,Wool Pads 7.5 Inch,7502GT,,14.6,,true,PERCENT,0.0,InStock,1.0,Quantity,DROP_DOWN,Buy 1 for $14.60;Buy 3 for $14.30 ea;Buy 6 for $12.30 ea;Buy 12 for $11.15 ea,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,Specifications:,"<ul> 
 <li>Diameter: 7.5""</li> 
 <li>Pile Height: 1.25""</li> 
 <li>Mounting: Grip Pad</li> 
 <li>Material Type: 100% Wool 4ply Twist</li> 
 <li>Material Color: Natural</li> 
 <li>Application: Compounding</li> 
 <li>Suggested RPM: 1750 - 2400</li> 
 <li>Made in the USA</li> 
</ul>",,,,,,,,,,,,,
product_9b4b0f76-a0e4-0e56-1a7c-5ace9e627771,Variant,,,,,,,,0.0,true,,,InStock,1.0,,,Buy 1 for $14.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9b4b0f76-a0e4-0e56-1a7c-5ace9e627771,Variant,,,,,7502GT-3,,,28.6,true,,,InStock,2.0,,,Buy 3 for $14.30 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9b4b0f76-a0e4-0e56-1a7c-5ace9e627771,Variant,,,,,7502GT-6,,,59.2,true,,,InStock,3.0,,,Buy 6 for $12.30 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9b4b0f76-a0e4-0e56-1a7c-5ace9e627771,Variant,,,,,7502GT-12,,,119.2,true,,,InStock,6.0,,,Buy 12 for $11.15 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae4089c6-b2c1-c28e-462b-4ea2d816ff64,Product,"""THE DETAIL MATE"" MULTI FUNCTION-CLEANING# DM-SBK","<div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>PRICE REDUCED FROM $98.95&nbsp;TO $49.98</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><p>&nbsp;</p><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>This item makes a Great Gift for any occasion and you won't find a better price</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div>&nbsp;</div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Product Details</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div>&nbsp;</div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>The Detail Mate&nbsp;is ultimate multi-functional auto detailing cleaning tool that can be used to quickly and easily clean both tight spaces and larger areas for both interior and exterior vehicle components. The lightweight and long neck design makes it perfect to reach areas that normally are hard to access&nbsp;and get clean. Cut labor time in half and save HUGE on chemical usage!&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><p>&nbsp;</p><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>The Detail Mate is perfect for AC vents, consoles, cup holders, leather seats, door panels, pockets, pedals, levers, floor mats, carpets, door jambs, trunk jams, wheels, grills, convertible tops, vinyl tonno covers, virtually anything that needs scrubbed and quickly cleaned.&nbsp; You can also use it around the house to clean patio furniture, the grill, carpets, sinks, bikes, the list is endless.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div>&nbsp;</div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>With The Detail Mate’s 3 different size brushes and bristles you will be able to tackle just about any job that needs to be quickly cleaned.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div>&nbsp;</div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>The Detail Mate easily connects to your favorite interior or exterior soap container and also to an air compressor line.&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div>&nbsp;</div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>You receive The Detail Mate, 3&nbsp;round brushes and the cap mate. You will need a quick disconnect to attach to The Detail Mate to your&nbsp;air compressor line.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div>&nbsp;</div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Do not to exceed 90 PSI.&nbsp; I reccommended using at 70&nbsp;- 80&nbsp;PSI.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div>&nbsp;</div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>The Detail Mate makes a great gift for the professional detailer to the weekend car enthusiast.&nbsp; It can also be used to clean items around the house like the gas grill, shudders, lawn furniture, etc.&nbsp; The list is endless.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><p>&nbsp;</p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Box maybe open but product is new and unused.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>",088a11_6192d3878765488ebf9ba186ec89a2a3~mv2.jpg;c0abaa_1c5784da315345098feb0253a836d935~mv2.jpg;088a11_d0ab93c2d7bc4cf1aab548ade9a42c30;088a11_87b3662c301b490fb923a28aa4e7ddad~mv2.jpg;088a11_4454bf780ae145678ef8c1c31f64f280~mv2.jpg,Home Page Collection;The Detail Mate & Accessories,DM-SBK,,49.98,,true,PERCENT,0.0,3,0.0,,,,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,,,
product_254e7708-0243-dfe6-7345-826aa3db876b,Product,"Buff and Shine Automotive Carpet Protection Film, 24"" x 500' Part# 245004","<p>This is another high quality product from Buff and Shine.&nbsp; This product has been tested, tested and tested again to make sure it will perform better than the industry standard carpet film. The adhesive is stronger and will hold to freshly shampooed, damp or dry carpet.&nbsp; Using only the highest quality poly film that resists rips and tears unlike papermates that don't stay in place, tear and blow out.&nbsp; &nbsp;All protective carpet film is printed ""Dealer Must Remove Protective Cover"", perforated every 21"" and is 4 mil thick.<br>&nbsp;</p><p>Extensive research on this product has been done before offering it to customers to ensure the it stays in place and resist tearing.&nbsp;&nbsp;</p>",088a11_ae10b9416e6c4da586a4a783ce3a7a6d~mv2.jpeg;088a11_3b4088d9fc4a437793df1af69f2ff4fc~mv2.jpg;088a11_f7c7fe8c44384148bee9d0f358161c8c~mv2.jpg,Carpet Film,245004,,169.99,,true,PERCENT,0.0,2,0.0,,,,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Material Type: Plastic film</li> 
 <li>Size: 24 inches&nbsp;x 500 feet</li> 
 <li>Mil: 4</li> 
 <li>Perforated: 21inches</li> 
 <li>Printed: Dealer Must Remove Protective Cover</li> 
 <li>Made in the USA</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,
product_6b4200eb-e5e6-794d-cb56-49bb8ef04975,Product,"Buff and Shine Bug Scrubber (Poly Mesh 7""x4""x1"" Part# BSA-27","<div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>From Buff and Shine Part# BSA-57 For Use On Your Auto, RV, Boat, Motorcycle, ATV And Cleaning Jobs Around The House</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div>&nbsp;</div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>7"" x 4"" x 1"" Mesh Covered Sponge</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Works Great For Removing:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div><ul>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Bugs</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Tar</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Those Spots That Need A Little Extra Elbow Grease</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li></ul><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Not Only For Your Auto</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div><strong><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>This Pad Can Be Used In The Kitchen:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></strong></div><div><ul>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>To Clean Counter Tops</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Stove Tops, Ovens and Exterior</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Refrigerators Inside and Out</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Dish Washer&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>And Much More</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li></ul></div>",088a11_a9933e42d7594586b997cf2baaa629b5~mv2_d_3024_4032_s_4_2.jpg;088a11_cd1ba23d6f9148c289013486ba838841~mv2_d_3024_4032_s_4_2.jpg,Micro Fiber Towels/Applicator/Bug Scrubber,BSA-57,,4.75,,true,PERCENT,0.0,InStock,0.0,Quantity,DROP_DOWN,Buy 1 for $4.75;Buy 3 for $4.29 ea;Buy 6 for $3.82 ea;Buy 12 for $3.50 ea,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,,,
product_6b4200eb-e5e6-794d-cb56-49bb8ef04975,Variant,,,,,,,,0.0,true,,,InStock,0.3,,,Buy 1 for $4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b4200eb-e5e6-794d-cb56-49bb8ef04975,Variant,,,,,BSA-57-3,,,8.12,true,,,InStock,0.6,,,Buy 3 for $4.29 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b4200eb-e5e6-794d-cb56-49bb8ef04975,Variant,,,,,BSA-57-6,,,18.17,true,,,InStock,0.8,,,Buy 6 for $3.82 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b4200eb-e5e6-794d-cb56-49bb8ef04975,Variant,,,,,BSA-57-12,,,37.25,true,,,InStock,1.0,,,Buy 12 for $3.50 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d004cb1c-1151-eda5-a8a4-ef3b1e526743,Product,"Buff and Shine 6"" Blue Micro Fiber Applicator with Hand Pocket  Part# MFA6R","<div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Buff and Shine Micro Fiber Applicators are made with a soft inner sponge plus wrapped in a&nbsp;BLUE MICRO FIBER CLOTH&nbsp;that is a perfect fit for all detailers looking for that perfect applicator.&nbsp; The pocket ensures you won't drop the applicator and makes it easier to apply extra pressure when needed.</span></span></span></span></span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><ul>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Material Type:&nbsp;Micro Fiber</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Material Color:&nbsp;Blue</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Size:&nbsp;6"" Dia x 1.25""</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Washable</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Made in the USA</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li></ul></div>",088a11_67289d154c9648ffb2444a79068a304f~mv2.jpg,Micro Fiber Towels/Applicator/Bug Scrubber,MFA6R,,6.75,,true,PERCENT,0.0,InStock,0.0,Quantity,DROP_DOWN,Buy 1 for $6.75;Buy 3 for $6.00 ea;Buy 6 for $5.25 ea;Buy 12 for $4.35 ea,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,,,
product_d004cb1c-1151-eda5-a8a4-ef3b1e526743,Variant,,,,,MFA6R-3,,,11.25,true,,,InStock,0.6,,,Buy 3 for $6.00 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d004cb1c-1151-eda5-a8a4-ef3b1e526743,Variant,,,,,,,,0.0,true,,,InStock,0.3,,,Buy 1 for $6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d004cb1c-1151-eda5-a8a4-ef3b1e526743,Variant,,,,,MFA6R-6,,,24.75,true,,,InStock,0.8,,,Buy 6 for $5.25 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d004cb1c-1151-eda5-a8a4-ef3b1e526743,Variant,,,,,MFA6R-12,,,45.45,true,,,InStock,1.0,,,Buy 12 for $4.35 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dff8c3bd-3e99-3f0f-9166-4a030cf8b326,Product,"Buff and Shine 4"" Black Micro Fiber Finishing Grip Pad Part# 420MFP","<p>Buff and Shine Micro Fiber Buffing Pads are manufactured with precision in the USA using only the finest foam and micro fiber material.&nbsp; Buff and Shine Microfiber Pads have beveled edges for FAST and EASY pad centering.&nbsp; Unique, back and plush micro fiber pad material is safe for both cutting and finishing applications.&nbsp; Buff and Shine Microfiber Pads are built for maximum performance and long lasting durability on rotary and DA polishers.</p><p>&nbsp;</p><p><strong><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Features and Benefits:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></strong></p><ul>	<li>Versatile Pad</li>	<li>Removes Light Swirls Marks</li>	<li>Use With Light and Medium Cut Polish</li>	<li>Can Be Used With Cleaner Waxes</li>	<li>All In-One-Forumals</li>	<li>Removes Haze</li></ul>",088a11_0e988e9501c74df59dc6504fc833fc8c~mv2.jpg;088a11_5a38e87915004e18b018763823450b64~mv2.jpg,,420MFP,,10.95,,false,PERCENT,0.0,2,0.0,,,,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Face Dia: 4""</li> 
 <li>Loop Dia: 3.5""</li> 
 <li>Application:&nbsp;Polishing &amp; Finishing</li> 
 <li>Made in the USA</li> 
</ul>",,,,,,,,,,,,,,,,,
